sampleId,geneSymbol,expressionLevel
ESP003-103_Pre_Tumor,TNFAIP3,-2.034231
ESP003-103_Pre_Tumor,CDC25C,-5.493095
ESP003-103_Pre_Tumor,CXCR6,-4.009748
ESP003-103_Pre_Tumor,DLL1,-1.024292
ESP003-103_Pre_Tumor,OAS1,0.353318
ESP003-103_Pre_Tumor,HLA-DQB1,0.925087
ESP003-103_Pre_Tumor,ROBO4,-2.8037
ESP003-103_Pre_Tumor,NFKB1,0.239195
ESP003-103_Pre_Tumor,IFI27,2.454214
ESP003-103_Pre_Tumor,ULBP1,4.750559
ESP003-103_Pre_Tumor,HLA-DMB,-0.393292
ESP003-103_Pre_Tumor,CDKN1C,0.529662
ESP003-103_Pre_Tumor,CEP55,-2.171524
ESP003-103_Pre_Tumor,ARG1,-1.896484
ESP003-103_Pre_Tumor,PLOD2,-1.247934
ESP003-103_Pre_Tumor,LAIR1,-1.06784
ESP003-103_Pre_Tumor,SHC2,-1.726104
ESP003-103_Pre_Tumor,STAT3,2.100023
ESP003-103_Pre_Tumor,CCL17,8.792702
ESP003-103_Pre_Tumor,CD45RO,0.283628
ESP003-103_Pre_Tumor,CD2,-0.989061
ESP003-103_Pre_Tumor,IL7R,-1.046897
ESP003-103_Pre_Tumor,FLNB,0.98228
ESP003-103_Pre_Tumor,PSMB5,1.33789
ESP003-103_Pre_Tumor,SLC1A5,-0.174346
ESP003-103_Pre_Tumor,RICTOR,0.632548
ESP003-103_Pre_Tumor,ZAP70,-1.309705
ESP003-103_Pre_Tumor,TNFAIP6,-0.084012
ESP003-103_Pre_Tumor,BTLA,-2.701326
ESP003-103_Pre_Tumor,RELA,0.70445
ESP003-103_Pre_Tumor,STAT5B,6.458991
ESP003-103_Pre_Tumor,MMP7,-7.037775
ESP003-103_Pre_Tumor,TCF3,-0.251724
ESP003-103_Pre_Tumor,IRF8,-0.626965
ESP003-103_Pre_Tumor,NOS2,-6.351721
ESP003-103_Pre_Tumor,A2M,2.386821
ESP003-103_Pre_Tumor,CCL20,-5.11061
ESP003-103_Pre_Tumor,MKI67,-2.053754
ESP003-103_Pre_Tumor,IFNGR1,2.061833
ESP003-103_Pre_Tumor,INHBA,2.245605
ESP003-103_Pre_Tumor,WNT5B,-2.583857
ESP003-103_Pre_Tumor,CXCL5,-3.124374
ESP003-103_Pre_Tumor,SOX10,-2.858829
ESP003-103_Pre_Tumor,EGR1,1.35108
ESP003-103_Pre_Tumor,STAT4,-2.581156
ESP003-103_Pre_Tumor,IFIT3,-1.528894
ESP003-103_Pre_Tumor,GMIP,-2.37826
ESP003-103_Pre_Tumor,ARNT2,-1.126811
ESP003-103_Pre_Tumor,UBE2C,-3.067026
ESP003-103_Pre_Tumor,IKZF1,7.425913
ESP003-103_Pre_Tumor,CHUK,1.009052
ESP003-103_Pre_Tumor,T3JAM,4.826148
ESP003-103_Pre_Tumor,GHR,-1.469491
ESP003-103_Pre_Tumor,TPI1,2.18015
ESP003-103_Pre_Tumor,HAVCR2,-2.61324
ESP003-103_Pre_Tumor,GOT2,-1.982291
ESP003-103_Pre_Tumor,PIK3CA,0.059463
ESP003-103_Pre_Tumor,TNFSF9,-3.966492
ESP003-103_Pre_Tumor,IDO1,-5.299076
ESP003-103_Pre_Tumor,APOE,1.947182
ESP003-103_Pre_Tumor,AICDA,0.860363
ESP003-103_Pre_Tumor,LILRB2,-0.574621
ESP003-103_Pre_Tumor,PARP4,0.226558
ESP003-103_Pre_Tumor,PFKM,-2.338939
ESP003-103_Pre_Tumor,THY1,3.035768
ESP003-103_Pre_Tumor,SAMD9,0.267697
ESP003-103_Pre_Tumor,TGFB1,2.635943
ESP003-103_Pre_Tumor,FCGR3A,5.638499
ESP003-103_Pre_Tumor,CD8A,-1.362296
ESP003-103_Pre_Tumor,SELE,-0.970651
ESP003-103_Pre_Tumor,CDKN2B,-1.143392
ESP003-103_Pre_Tumor,CD5,-2.192554
ESP003-103_Pre_Tumor,HLA-A,2.459918
ESP003-103_Pre_Tumor,FZD8,-2.472968
ESP003-103_Pre_Tumor,BCL2L1,1.058113
ESP003-103_Pre_Tumor,TNFRSF9,-2.647003
ESP003-103_Pre_Tumor,XCL1/2,-5.366869
ESP003-103_Pre_Tumor,MAGEA4,-6.043992
ESP003-103_Pre_Tumor,PMS2,-1.003101
ESP003-103_Pre_Tumor,KLRD1,-4.05148
ESP003-103_Pre_Tumor,NFATC2,-0.549827
ESP003-103_Pre_Tumor,VEGFB,2.525497
ESP003-103_Pre_Tumor,CDC20,-3.93183
ESP003-103_Pre_Tumor,OTOA,-4.288622
ESP003-103_Pre_Tumor,TPSAB1/B2,3.977851
ESP003-103_Pre_Tumor,P4HA1,-0.115513
ESP003-103_Pre_Tumor,P2RY13,-1.24749
ESP003-103_Pre_Tumor,EXO1,-4.373429
ESP003-103_Pre_Tumor,CD70,-4.616397
ESP003-103_Pre_Tumor,DDB2,1.384753
ESP003-103_Pre_Tumor,NDUFA4L2,-0.001015
ESP003-103_Pre_Tumor,IFITM1,2.274217
ESP003-103_Pre_Tumor,IFNAR1,1.807357
ESP003-103_Pre_Tumor,TREM1,-2.773287
ESP003-103_Pre_Tumor,CXCL13,-3.368605
ESP003-103_Pre_Tumor,IL22,1.366914
ESP003-103_Pre_Tumor,TWIST2,-2.460273
ESP003-103_Pre_Tumor,HLA-DRB1,4.102658
ESP003-103_Pre_Tumor,FGFR1,1.437225
ESP003-103_Pre_Tumor,TBXAS1,-0.135994
ESP003-103_Pre_Tumor,NCR1,-5.10881
ESP003-103_Pre_Tumor,SOX11,-4.132127
ESP003-103_Pre_Tumor,TLR2,-0.422244
ESP003-103_Pre_Tumor,TWF1,1.910554
ESP003-103_Pre_Tumor,CCL5,-0.772859
ESP003-103_Pre_Tumor,ITGAL,-1.344854
ESP003-103_Pre_Tumor,MYCT1,-1.696468
ESP003-103_Pre_Tumor,CD96,-3.519875
ESP003-103_Pre_Tumor,PROM1,-3.749366
ESP003-103_Pre_Tumor,OASL,-3.625858
ESP003-103_Pre_Tumor,IFNG,-4.122365
ESP003-103_Pre_Tumor,BATF3,-1.081707
ESP003-103_Pre_Tumor,EZH2,-0.901829
ESP003-103_Pre_Tumor,IRF5,-1.490902
ESP003-103_Pre_Tumor,PCK2,-1.840978
ESP003-103_Pre_Tumor,EPCAM,-4.760097
ESP003-103_Pre_Tumor,CD19,-4.084995
ESP003-103_Pre_Tumor,GBP4,-0.959366
ESP003-103_Pre_Tumor,MSH6,-0.630948
ESP003-103_Pre_Tumor,TNFRSF11B,-0.995214
ESP003-103_Pre_Tumor,NOTCH1,-0.777613
ESP003-103_Pre_Tumor,CASP9,-0.560228
ESP003-103_Pre_Tumor,RAD51C,-1.683398
ESP003-103_Pre_Tumor,HLA-DMA,1.74435
ESP003-103_Pre_Tumor,SFRP1,-1.951393
ESP003-103_Pre_Tumor,MAGEA1,-4.61975
ESP003-103_Pre_Tumor,ENTPD1,0.885157
ESP003-103_Pre_Tumor,ROCK1,0.583668
ESP003-103_Pre_Tumor,FCGR2A,0.376064
ESP003-103_Pre_Tumor,NGFR,-1.082273
ESP003-103_Pre_Tumor,ALDOC,-2.640008
ESP003-103_Pre_Tumor,CCNE1,-3.341388
ESP003-103_Pre_Tumor,ITGAX,-0.732495
ESP003-103_Pre_Tumor,BLM,-2.541928
ESP003-103_Pre_Tumor,MLANA,-2.637246
ESP003-103_Pre_Tumor,JCHAIN,7.704252
ESP003-103_Pre_Tumor,FCGR1A,-1.703036
ESP003-103_Pre_Tumor,CD47,2.45299
ESP003-103_Pre_Tumor,CSF2,-2.803892
ESP003-103_Pre_Tumor,CDH5,-0.104818
ESP003-103_Pre_Tumor,SLC7A5,-1.689878
ESP003-103_Pre_Tumor,GIMAP4,0.241902
ESP003-103_Pre_Tumor,HIF1A,1.740466
ESP003-103_Pre_Tumor,CDK2,-0.314206
ESP003-103_Pre_Tumor,PDCD1,-4.577181
ESP003-103_Pre_Tumor,ATF3,-1.640598
ESP003-103_Pre_Tumor,TIE1,-1.582701
ESP003-103_Pre_Tumor,CD44,3.014198
ESP003-103_Pre_Tumor,ALDOA,3.250236
ESP003-103_Pre_Tumor,FAS,-0.836657
ESP003-103_Pre_Tumor,MRE11,0.061473
ESP003-103_Pre_Tumor,IL10,-3.71237
ESP003-103_Pre_Tumor,BMP2,-1.031508
ESP003-103_Pre_Tumor,BAX,0.580451
ESP003-103_Pre_Tumor,EIF5AL1,-5.565785
ESP003-103_Pre_Tumor,KIT,1.560627
ESP003-103_Pre_Tumor,CDK6,0.104105
ESP003-103_Pre_Tumor,SPIB,-2.787063
ESP003-103_Pre_Tumor,PFKFB3,-1.811755
ESP003-103_Pre_Tumor,CXCL12,2.358889
ESP003-103_Pre_Tumor,CSF3,-4.925211
ESP003-103_Pre_Tumor,KIR2DL3,-5.395166
ESP003-103_Pre_Tumor,CD40,-0.104987
ESP003-103_Pre_Tumor,IRF1,0.605978
ESP003-103_Pre_Tumor,MGMT,-1.040796
ESP003-103_Pre_Tumor,GLUD1,1.995033
ESP003-103_Pre_Tumor,IFI35,-0.202758
ESP003-103_Pre_Tumor,PF4,-4.802967
ESP003-103_Pre_Tumor,GPSM3,0.907549
ESP003-103_Pre_Tumor,SLC2A1,-2.921217
ESP003-103_Pre_Tumor,PLS3 (T-plastin),7.722492
ESP003-103_Pre_Tumor,IL2,-4.68071
ESP003-103_Pre_Tumor,CREBBP,6.805372
ESP003-103_Pre_Tumor,SNAI1,-1.367822
ESP003-103_Pre_Tumor,CTNNB1,3.508219
ESP003-103_Pre_Tumor,NOTCH2,2.705862
ESP003-103_Pre_Tumor,NFKB2,0.002355
ESP003-103_Pre_Tumor,IL33,-0.45178
ESP003-103_Pre_Tumor,TREM2,-1.691604
ESP003-103_Pre_Tumor,CCL26,1.57141
ESP003-103_Pre_Tumor,LAMC2,-3.187807
ESP003-103_Pre_Tumor,AQP9,-2.852091
ESP003-103_Pre_Tumor,NKp30(NCR3),1.132536
ESP003-103_Pre_Tumor,PRKCA,-0.923933
ESP003-103_Pre_Tumor,TSLP,-3.570383
ESP003-103_Pre_Tumor,HLA-DOB,-0.672863
ESP003-103_Pre_Tumor,ANGPTL4,-4.295232
ESP003-103_Pre_Tumor,TNFRSF25,-0.533284
ESP003-103_Pre_Tumor,MS4A4A,0.259369
ESP003-103_Pre_Tumor,CLEC5A,-1.335096
ESP003-103_Pre_Tumor,ITGAM,-2.164985
ESP003-103_Pre_Tumor,MMP9,-0.996691
ESP003-103_Pre_Tumor,CD7,-3.83445
ESP003-103_Pre_Tumor,VHL,-2.39851
ESP003-103_Pre_Tumor,OLFML2B,2.093636
ESP003-103_Pre_Tumor,IL6,-1.701105
ESP003-103_Pre_Tumor,TNFRSF1A,1.277989
ESP003-103_Pre_Tumor,DKK1,-2.559031
ESP003-103_Pre_Tumor,FANCA,-3.475325
ESP003-103_Pre_Tumor,TNF,-1.391532
ESP003-103_Pre_Tumor,LTB,-1.029951
ESP003-103_Pre_Tumor,PPARGC1B,-2.898464
ESP003-103_Pre_Tumor,RPS6KB1,-0.164506
ESP003-103_Pre_Tumor,CD38,-1.322267
ESP003-103_Pre_Tumor,DTX3L,1.225433
ESP003-103_Pre_Tumor,TMEM173,0.496675
ESP003-103_Pre_Tumor,TYK2,5.54714
ESP003-103_Pre_Tumor,NEIL1,-1.690804
ESP003-103_Pre_Tumor,HELLS,-1.407223
ESP003-103_Pre_Tumor,TGFBR1,2.877935
ESP003-103_Pre_Tumor,MB21D1,-1.265452
ESP003-103_Pre_Tumor,CCR2,-1.988836
ESP003-103_Pre_Tumor,MSH2,-0.978214
ESP003-103_Pre_Tumor,RAD51,-3.119733
ESP003-103_Pre_Tumor,TNFRSF18,-3.519993
ESP003-103_Pre_Tumor,FCGR3A/B,0.094784
ESP003-103_Pre_Tumor,STAT1,0.541749
ESP003-103_Pre_Tumor,CTSS,1.233847
ESP003-103_Pre_Tumor,PDK1,0.112005
ESP003-103_Pre_Tumor,ITGAV,2.863691
ESP003-103_Pre_Tumor,ANGPT1,-1.950128
ESP003-103_Pre_Tumor,BCL6B,-0.97379
ESP003-103_Pre_Tumor,CDH2,-3.256294
ESP003-103_Pre_Tumor,CSF3R,-1.748741
ESP003-103_Pre_Tumor,RELB,-0.610523
ESP003-103_Pre_Tumor,HLA-G,6.27899
ESP003-103_Pre_Tumor,CXCL16,0.086704
ESP003-103_Pre_Tumor,IL6R,-1.08904
ESP003-103_Pre_Tumor,PDGFA,-1.130583
ESP003-103_Pre_Tumor,PIK3R1,1.747653
ESP003-103_Pre_Tumor,HK1,0.636292
ESP003-103_Pre_Tumor,AXL,0.194369
ESP003-103_Pre_Tumor,HK2,-1.729956
ESP003-103_Pre_Tumor,PDGFRB,2.757224
ESP003-103_Pre_Tumor,SMAD3,4.929951
ESP003-103_Pre_Tumor,FADD,-0.75362
ESP003-103_Pre_Tumor,CD74,6.645025
ESP003-103_Pre_Tumor,RIPK2,-0.879555
ESP003-103_Pre_Tumor,CD45RB,-1.573679
ESP003-103_Pre_Tumor,BAD,-0.661392
ESP003-103_Pre_Tumor,PKM,3.483476
ESP003-103_Pre_Tumor,KLRB1,-3.676196
ESP003-103_Pre_Tumor,ADORA2A,-2.747951
ESP003-103_Pre_Tumor,IFIT1,0.203062
ESP003-103_Pre_Tumor,UBE2T,-3.002912
ESP003-103_Pre_Tumor,RPL23,5.529536
ESP003-103_Pre_Tumor,ARG2,-3.135498
ESP003-103_Pre_Tumor,TGFBR2,2.941116
ESP003-103_Pre_Tumor,CRABP2,2.228624
ESP003-103_Pre_Tumor,BLK,-1.836851
ESP003-103_Pre_Tumor,CCL14,1.151412
ESP003-103_Pre_Tumor,CCNB1,-1.440121
ESP003-103_Pre_Tumor,STAT2,1.948191
ESP003-103_Pre_Tumor,IKBKB,-0.031326
ESP003-103_Pre_Tumor,ZEB2,2.42654
ESP003-103_Pre_Tumor,XIAP,7.060876
ESP003-103_Pre_Tumor,LRRC32,1.891495
ESP003-103_Pre_Tumor,IL22RA1,-2.983409
ESP003-103_Pre_Tumor,ELOB,-1.676434
ESP003-103_Pre_Tumor,ITGA1,0.464495
ESP003-103_Pre_Tumor,IL24,-3.996138
ESP003-103_Pre_Tumor,PVRIG,-3.083181
ESP003-103_Pre_Tumor,RB1,1.052812
ESP003-103_Pre_Tumor,SRP54,0.391523
ESP003-103_Pre_Tumor,ICAM3,-0.951532
ESP003-103_Pre_Tumor,CCR5,-2.289425
ESP003-103_Pre_Tumor,CTLA4,-2.52153
ESP003-103_Pre_Tumor,GLS,-1.300911
ESP003-103_Pre_Tumor,GSK3B,5.969306
ESP003-103_Pre_Tumor,ITGAE,-0.260853
ESP003-103_Pre_Tumor,MET,-2.112384
ESP003-103_Pre_Tumor,WNT3A,-3.990884
ESP003-103_Pre_Tumor,TYMP,1.926106
ESP003-103_Pre_Tumor,IFI16,3.256231
ESP003-103_Pre_Tumor,PVR,-1.297484
ESP003-103_Pre_Tumor,P4HA2,1.670115
ESP003-103_Pre_Tumor,BRIP1,-2.749302
ESP003-103_Pre_Tumor,IL10RB,7.371859
ESP003-103_Pre_Tumor,ESR1,-2.869309
ESP003-103_Pre_Tumor,DAB2,1.308159
ESP003-103_Pre_Tumor,DUSP1,2.225391
ESP003-103_Pre_Tumor,CD8B,-2.50807
ESP003-103_Pre_Tumor,ACVR1C,-4.507017
ESP003-103_Pre_Tumor,IL15,-0.825828
ESP003-103_Pre_Tumor,KIR3DL1,-4.140273
ESP003-103_Pre_Tumor,CDH1,-3.123995
ESP003-103_Pre_Tumor,HES1,-0.854364
ESP003-103_Pre_Tumor,IHH,-3.767654
ESP003-103_Pre_Tumor,CCL19,0.141852
ESP003-103_Pre_Tumor,C2,-1.848473
ESP003-103_Pre_Tumor,TLR7,-1.848846
ESP003-103_Pre_Tumor,IL2RA,-2.559889
ESP003-103_Pre_Tumor,PRKAA2,-3.392836
ESP003-103_Pre_Tumor,COL11A2,-4.271295
ESP003-103_Pre_Tumor,TNFRSF10D,-1.468751
ESP003-103_Pre_Tumor,SIGLEC8,-4.613412
ESP003-103_Pre_Tumor,PC,-1.00831
ESP003-103_Pre_Tumor,IL17A,-6.11923
ESP003-103_Pre_Tumor,GLI1,-2.628976
ESP003-103_Pre_Tumor,GNG4,-3.756155
ESP003-103_Pre_Tumor,LDHB,1.704459
ESP003-103_Pre_Tumor,GATA3,4.761991
ESP003-103_Pre_Tumor,DTX4,-2.830431
ESP003-103_Pre_Tumor,CD3G,-1.430434
ESP003-103_Pre_Tumor,S100A8,3.176895
ESP003-103_Pre_Tumor,ZC3H12A,-2.994055
ESP003-103_Pre_Tumor,IER3,0.133096
ESP003-103_Pre_Tumor,CD4,0.24407
ESP003-103_Pre_Tumor,S100A12,-3.305576
ESP003-103_Pre_Tumor,CD6,-2.56624
ESP003-103_Pre_Tumor,CD163,0.686788
ESP003-103_Pre_Tumor,DUSP2,-2.4339
ESP003-103_Pre_Tumor,HERC6,-0.951308
ESP003-103_Pre_Tumor,MRC1,0.529941
ESP003-103_Pre_Tumor,DLL4,-3.457999
ESP003-103_Pre_Tumor,SAMSN1,-0.125382
ESP003-103_Pre_Tumor,CD28,-1.758332
ESP003-103_Pre_Tumor,TAP2,-0.645489
ESP003-103_Pre_Tumor,ICOS,-3.330967
ESP003-103_Pre_Tumor,TNFSF12,1.148025
ESP003-103_Pre_Tumor,IFITM2,3.087826
ESP003-103_Pre_Tumor,DNMT1,-0.341977
ESP003-103_Pre_Tumor,TNFSF8,-2.540577
ESP003-103_Pre_Tumor,TGFB2,-1.984164
ESP003-103_Pre_Tumor,TMEM140,-1.415052
ESP003-103_Pre_Tumor,COL11A1,2.769666
ESP003-103_Pre_Tumor,GIMAP6,-0.409729
ESP003-103_Pre_Tumor,IRF4,0.115001
ESP003-103_Pre_Tumor,BNIP3,-1.337824
ESP003-103_Pre_Tumor,FPR3,-0.150053
ESP003-103_Pre_Tumor,HLA-C,3.723231
ESP003-103_Pre_Tumor,VEGFC,0.72171
ESP003-103_Pre_Tumor,SIGLEC1,-1.181252
ESP003-103_Pre_Tumor,BID,-1.015891
ESP003-103_Pre_Tumor,MAPK10,-3.783093
ESP003-103_Pre_Tumor,FCN1,-1.179832
ESP003-103_Pre_Tumor,H2AFX,-2.09457
ESP003-103_Pre_Tumor,CBLC,-3.591527
ESP003-103_Pre_Tumor,CASP3,0.68879
ESP003-103_Pre_Tumor,CD226,2.810242
ESP003-103_Pre_Tumor,PIAS4,-1.292509
ESP003-103_Pre_Tumor,HLA-DRA,4.917658
ESP003-103_Pre_Tumor,ULBP2,-2.843132
ESP003-103_Pre_Tumor,CASP1,0.234224
ESP003-103_Pre_Tumor,MS4A2,-0.573231
ESP003-103_Pre_Tumor,HSD11B1,-2.891081
ESP003-103_Pre_Tumor,GAS1,0.381788
ESP003-103_Pre_Tumor,FUT4,-1.333917
ESP003-103_Pre_Tumor,CSF1,-0.062494
ESP003-103_Pre_Tumor,FAM30A,-0.912355
ESP003-103_Pre_Tumor,ITPK1,0.724287
ESP003-103_Pre_Tumor,BCAT1,-1.631746
ESP003-103_Pre_Tumor,CD80,-2.721007
ESP003-103_Pre_Tumor,C1QB,1.597905
ESP003-103_Pre_Tumor,RELN,-3.735918
ESP003-103_Pre_Tumor,ICAM5,-5.470927
ESP003-103_Pre_Tumor,MAML2,0.052127
ESP003-103_Pre_Tumor,OLR1,-3.873715
ESP003-103_Pre_Tumor,NFKBIE,-1.208867
ESP003-103_Pre_Tumor,WNT11,-1.859109
ESP003-103_Pre_Tumor,LILRA3,-3.381156
ESP003-103_Pre_Tumor,TNFSF13B,-3.041689
ESP003-103_Pre_Tumor,AIRE,3.258793
ESP003-103_Pre_Tumor,TDO2,-0.14469
ESP003-103_Pre_Tumor,MAP3K5,-0.280738
ESP003-103_Pre_Tumor,HLA-F,1.097131
ESP003-103_Pre_Tumor,CD3E,-1.966674
ESP003-103_Pre_Tumor,RRM2,-1.640111
ESP003-103_Pre_Tumor,C7,-1.439549
ESP003-103_Pre_Tumor,TNFRSF14,-0.005484
ESP003-103_Pre_Tumor,FCGRT,1.978893
ESP003-103_Pre_Tumor,WNT2,-3.608858
ESP003-103_Pre_Tumor,MICB,-0.936304
ESP003-103_Pre_Tumor,HMGA1,0.880371
ESP003-103_Pre_Tumor,IL21R,-2.403598
ESP003-103_Pre_Tumor,CD300A,-1.548891
ESP003-103_Pre_Tumor,TWIST1,-0.887673
ESP003-103_Pre_Tumor,IL1RN,-5.107615
ESP003-103_Pre_Tumor,CXCL1,-2.551575
ESP003-103_Pre_Tumor,SFXN1,0.393853
ESP003-103_Pre_Tumor,GNLY,-2.704805
ESP003-103_Pre_Tumor,ULBP5(RAET1G),1.557503
ESP003-103_Pre_Tumor,NID2,0.416057
ESP003-103_Pre_Tumor,NECTIN1,0.436703
ESP003-103_Pre_Tumor,SERPINA1,-0.802354
ESP003-103_Pre_Tumor,NKG2C(KLRC2),2.376345
ESP003-103_Pre_Tumor,PDGFB,-0.842564
ESP003-103_Pre_Tumor,HLA-B,5.900019
ESP003-103_Pre_Tumor,VCAM1,0.033443
ESP003-103_Pre_Tumor,HLA-DPB1,4.011924
ESP003-103_Pre_Tumor,HLA-DOA,-0.805369
ESP003-103_Pre_Tumor,GBP2,0.595487
ESP003-103_Pre_Tumor,ATM,1.501966
ESP003-103_Pre_Tumor,PSMB8,0.654794
ESP003-103_Pre_Tumor,MLH1,-0.940161
ESP003-103_Pre_Tumor,STAT6,5.604092
ESP003-103_Pre_Tumor,PLA1A,-3.680206
ESP003-103_Pre_Tumor,NT5E,2.114826
ESP003-103_Pre_Tumor,TOX,3.8793
ESP003-103_Pre_Tumor,PALMD,-0.897566
ESP003-103_Pre_Tumor,UBA7,-0.185899
ESP003-103_Pre_Tumor,PIK3CD,-0.608348
ESP003-103_Pre_Tumor,NOD2,-1.820132
ESP003-103_Pre_Tumor,CEACAM3,-2.076213
ESP003-103_Pre_Tumor,RIPK3,-1.736615
ESP003-103_Pre_Tumor,IL1R2,-2.694205
ESP003-103_Pre_Tumor,JAK1,0.847574
ESP003-103_Pre_Tumor,LBP,1.363733
ESP003-103_Pre_Tumor,ENO1,1.721475
ESP003-103_Pre_Tumor,LILRA1,-3.014419
ESP003-103_Pre_Tumor,BBS1,-0.759912
ESP003-103_Pre_Tumor,MYD88,-0.56703
ESP003-103_Pre_Tumor,CXCR3,-3.377482
ESP003-103_Pre_Tumor,CD1C,-0.144286
ESP003-103_Pre_Tumor,TLR9,-3.350553
ESP003-103_Pre_Tumor,CCL7,-5.255973
ESP003-103_Pre_Tumor,CPA3,2.011399
ESP003-103_Pre_Tumor,SH2D1A,-2.234889
ESP003-103_Pre_Tumor,CCR4,-0.467565
ESP003-103_Pre_Tumor,HDAC4,-1.095871
ESP003-103_Pre_Tumor,POLD1,-2.587874
ESP003-103_Pre_Tumor,PTPN11,1.764597
ESP003-103_Pre_Tumor,JAK2,0.039831
ESP003-103_Pre_Tumor,WNT10A,-2.68655
ESP003-103_Pre_Tumor,ITGB2,1.489152
ESP003-103_Pre_Tumor,TYMS,-1.214245
ESP003-103_Pre_Tumor,KAT2B,1.020788
ESP003-103_Pre_Tumor,ITGA6,1.313545
ESP003-103_Pre_Tumor,TBX21,-2.922998
ESP003-103_Pre_Tumor,BRCA1,-2.651239
ESP003-103_Pre_Tumor,COL17A1,-0.722992
ESP003-103_Pre_Tumor,BIRC3,-3.337306
ESP003-103_Pre_Tumor,KRAS,0.116662
ESP003-103_Pre_Tumor,IL11RA,-0.932691
ESP003-103_Pre_Tumor,PI-9(SERPINB9),5.771158
ESP003-103_Pre_Tumor,SIRPA,0.853862
ESP003-103_Pre_Tumor,CEBPB,2.302546
ESP003-103_Pre_Tumor,VTCN1,-2.86151
ESP003-103_Pre_Tumor,SGK1,1.052657
ESP003-103_Pre_Tumor,NLRC5,-0.259479
ESP003-103_Pre_Tumor,CCL8,-1.281067
ESP003-103_Pre_Tumor,TRAF1,-0.319345
ESP003-103_Pre_Tumor,ADAM12,1.912147
ESP003-103_Pre_Tumor,MMRN2,0.331021
ESP003-103_Pre_Tumor,PTGS2,-3.673369
ESP003-103_Pre_Tumor,SMAD5,0.344139
ESP003-103_Pre_Tumor,CEACAM5,0.943856
ESP003-103_Pre_Tumor,LCK,-1.639417
ESP003-103_Pre_Tumor,ITGB3,-0.764638
ESP003-103_Pre_Tumor,FCGR2B,-3.165552
ESP003-103_Pre_Tumor,NRAS,1.466106
ESP003-103_Pre_Tumor,IL34,-1.09159
ESP003-103_Pre_Tumor,LAMA1,-1.852508
ESP003-103_Pre_Tumor,CLEC4E,-3.919098
ESP003-103_Pre_Tumor,IL18R1,-0.775394
ESP003-103_Pre_Tumor,MFNG,-0.150598
ESP003-103_Pre_Tumor,TTC30A,-2.114957
ESP003-103_Pre_Tumor,TNFRSF10C,-2.672559
ESP003-104_Pre_Healthy,IGHG1,3.264706
ESP003-104_Pre_Healthy,CCNO,-3.407509
ESP003-104_Pre_Healthy,MYC,1.71812
ESP003-104_Pre_Healthy,CD79A,-2.961722
ESP003-104_Pre_Healthy,FSTL3,-0.774112
ESP003-104_Pre_Healthy,VCAN,1.943795
ESP003-104_Pre_Healthy,CX3CL1,-0.538932
ESP003-104_Pre_Healthy,ERBB2,0.177519
ESP003-104_Pre_Healthy,FAM124B,-1.7545
ESP003-104_Pre_Healthy,AKT1,1.650318
ESP003-104_Pre_Healthy,SMAD4,8.026871
ESP003-104_Pre_Healthy,KDR,-1.173641
ESP003-104_Pre_Healthy,EGF,-3.548333
ESP003-104_Pre_Healthy,MAGEA12,-4.331664
ESP003-104_Pre_Healthy,IFNA1,-4.583887
ESP003-104_Pre_Healthy,TGFB3,-1.16354
ESP003-104_Pre_Healthy,MFGE8,2.441101
ESP003-104_Pre_Healthy,CXCL2,-1.836624
ESP003-104_Pre_Healthy,CCND2,-1.066417
ESP003-104_Pre_Healthy,PDZK1IP1,0.684825
ESP003-104_Pre_Healthy,JAG2,-3.063006
ESP003-104_Pre_Healthy,C5,-2.513359
ESP003-104_Pre_Healthy,CD79B,-3.093786
ESP003-104_Pre_Healthy,CXCR2,-2.004577
ESP003-104_Pre_Healthy,PSMB10,-1.611541
ESP003-104_Pre_Healthy,ZEB1,1.669936
ESP003-104_Pre_Healthy,ANLN,-2.136398
ESP003-104_Pre_Healthy,TAF3,-3.497895
ESP003-104_Pre_Healthy,CD276,0.643976
ESP003-104_Pre_Healthy,ICAM1,-0.175203
ESP003-104_Pre_Healthy,IL16,-0.221758
ESP003-104_Pre_Healthy,CXCL3,-3.595419
ESP003-104_Pre_Healthy,PRR5,-1.916359
ESP003-104_Pre_Healthy,CTSW,-4.745095
ESP003-104_Pre_Healthy,CXCR4,-3.024026
ESP003-104_Pre_Healthy,IFNGR2,1.780873
ESP003-104_Pre_Healthy,CDH11,0.412159
ESP003-104_Pre_Healthy,COL6A3,2.750558
ESP003-104_Pre_Healthy,GZMK,-2.059375
ESP003-104_Pre_Healthy,IRF2,-0.101394
ESP003-104_Pre_Healthy,RPL7A,7.023104
ESP003-104_Pre_Healthy,GPR160,-2.865246
ESP003-104_Pre_Healthy,MICA,-0.433902
ESP003-104_Pre_Healthy,TAPBPL,-0.932578
ESP003-104_Pre_Healthy,LCP1,7.895939
ESP003-104_Pre_Healthy,CXCL14,5.815382
ESP003-104_Pre_Healthy,CD14,0.071857
ESP003-104_Pre_Healthy,IL18,1.865675
ESP003-104_Pre_Healthy,CLEC14A,0.230555
ESP003-104_Pre_Healthy,HMGB1,-0.412693
ESP003-104_Pre_Healthy,KIF2C,-2.001445
ESP003-104_Pre_Healthy,DNMT3A,6.220798
ESP003-104_Pre_Healthy,RNLS,-2.223539
ESP003-104_Pre_Healthy,RPTOR,-1.02265
