sampleId,geneSymbol,expressionLevel
USA002-103_Pre_Healthy,IFI6,-2.404459
USA002-103_Pre_Healthy,RASGRF1,-5.882078
USA002-103_Pre_Healthy,HDAC5,0.471709
USA002-103_Pre_Healthy,BAMBI,-2.542478
USA002-103_Pre_Healthy,MAGEC1,-4.47527
USA002-103_Pre_Healthy,FYN,0.713779
USA002-103_Pre_Healthy,TNFSF4,-4.83584
USA002-103_Pre_Healthy,CD274,-4.423496
USA002-103_Pre_Healthy,PRKACB,-1.193795
USA002-103_Pre_Healthy,IFIT2,-5.739774
USA002-103_Pre_Healthy,BRWD1,7.301558
USA002-103_Pre_Healthy,PPARG,-2.086507
USA002-103_Pre_Healthy,FYB1,5.561207
USA002-103_Pre_Healthy,PTEN,0.231776
USA002-103_Pre_Healthy,FOXP3,-5.403839
USA002-103_Pre_Healthy,SREBF1,-1.713659
USA002-103_Pre_Healthy,CD36,-0.118697
USA002-103_Pre_Healthy,AXIN1,-0.970475
USA002-103_Pre_Healthy,KLRK1,-2.205635
USA002-103_Pre_Healthy,GBP1,-1.208069
USA002-103_Pre_Healthy,CXCL11,-4.905043
USA002-103_Pre_Healthy,CXCL10,-4.099644
USA002-103_Pre_Healthy,RIPK1,-0.36575
USA002-103_Pre_Healthy,MMP12,2.603835
USA002-103_Pre_Healthy,REN,-6.491668
USA002-103_Pre_Healthy,PRF1,-3.349671
USA002-103_Pre_Healthy,EIF2AK2,-0.943743
USA002-103_Pre_Healthy,LIF,-2.756006
USA002-103_Pre_Healthy,BRD3,-0.228246
USA002-103_Pre_Healthy,IGF2R,-1.071348
USA002-103_Pre_Healthy,FPR1,-4.212846
USA002-103_Pre_Healthy,DUSP5,-2.210813
USA002-103_Pre_Healthy,APC,-0.057529
USA002-103_Pre_Healthy,HDAC3,-1.179631
USA002-103_Pre_Healthy,CES3,-2.240784
USA002-103_Pre_Healthy,OAS2,-2.885056
USA002-103_Pre_Healthy,HDAC11,-1.247546
USA002-103_Pre_Healthy,THBS1,1.30969
USA002-103_Pre_Healthy,SLC11A1,-3.945766
USA002-103_Pre_Healthy,MAGEA3/A6,-3.994232
USA002-103_Pre_Healthy,ARID1A,0.938133
USA002-103_Pre_Healthy,CD48,-1.723217
USA002-103_Pre_Healthy,GZMA,-3.350457
USA002-103_Pre_Healthy,ICOSLG,-3.009219
USA002-103_Pre_Healthy,PIK3R5,-3.428502
USA002-103_Pre_Healthy,GZMM,-4.185179
USA002-103_Pre_Healthy,WNT5A,-1.91906
USA002-103_Pre_Healthy,TLR4,-1.535697
USA002-103_Pre_Healthy,GZMB,-4.808828
USA002-103_Pre_Healthy,PARP9,-0.962411
USA002-103_Pre_Healthy,LY96,-1.618526
USA002-103_Pre_Healthy,RAD50,-0.379966
USA002-103_Pre_Healthy,MX1,-1.114714
USA002-103_Pre_Healthy,CENPF,-3.122294
USA002-103_Pre_Healthy,SELL,-4.942799
USA002-103_Pre_Healthy,TNFSF10,0.717692
USA002-103_Pre_Healthy,LRG1,3.105921
USA002-103_Pre_Healthy,IL12RB2,-2.25179
USA002-103_Pre_Healthy,CXCL9,-3.422017
USA002-103_Pre_Healthy,TRAT1,-3.428801
USA002-103_Pre_Healthy,STC1,-4.059417
USA002-103_Pre_Healthy,IL2RB,-4.417314
USA002-103_Pre_Healthy,LILRB4,-1.417963
USA002-103_Pre_Healthy,SOX2,-3.195322
USA002-103_Pre_Healthy,HCK,-1.821832
USA002-103_Pre_Healthy,WNT2B,-0.863451
USA002-103_Pre_Healthy,IL1B,-3.502473
USA002-103_Pre_Healthy,TLR1,-3.311593
USA002-103_Pre_Healthy,NKp44(NCR2),1.143598
USA002-103_Pre_Healthy,CCL22,-3.671053
USA002-103_Pre_Healthy,ICAM2,-2.289044
USA002-103_Pre_Healthy,MAP3K12,-2.70598
USA002-103_Pre_Healthy,JAG1,1.629169
USA002-103_Pre_Healthy,CCL3/L1,-4.441804
USA002-103_Pre_Healthy,SOCS1,-1.018776
USA002-103_Pre_Healthy,BCL2,-0.974036
USA002-103_Pre_Healthy,MAP3K8,-0.842626
USA002-103_Pre_Healthy,MMP1,-6.424227
USA002-103_Pre_Healthy,CMKLR1,-0.865443
USA002-103_Pre_Healthy,MAF,8.688512
USA002-103_Pre_Healthy,NKG2A(KLRC1),3.324107
USA002-103_Pre_Healthy,TNFRSF17,-4.163523
USA002-103_Pre_Healthy,TLR8,-3.970214
USA002-103_Pre_Healthy,TPM1,1.896837
USA002-103_Pre_Healthy,CXorf36,-0.725216
USA002-103_Pre_Healthy,NLRP3,-5.579623
USA002-103_Pre_Healthy,DEFB134,-4.137231
USA002-103_Pre_Healthy,HLA-DQA2,-2.083988
USA002-103_Pre_Healthy,IGHM,3.425437
USA002-103_Pre_Healthy,CX3CR1,-3.73877
USA002-103_Pre_Healthy,APLNR,-2.588549
USA002-103_Pre_Healthy,MXI1,-0.495868
USA002-103_Pre_Healthy,FZD9,-2.971685
USA002-103_Pre_Healthy,COL4A5,-1.176929
USA002-103_Pre_Healthy,FCAR,-4.323784
USA002-103_Pre_Healthy,BRCA2,-3.432741
USA002-103_Pre_Healthy,SFRP4,-2.83374
USA002-103_Pre_Healthy,TLR3,-0.464407
USA002-103_Pre_Healthy,IL2RG,-4.614288
USA002-103_Pre_Healthy,CD84,-1.315949
USA002-103_Pre_Healthy,HLA-DPA1,-0.11326
USA002-103_Pre_Healthy,RBL2,1.099766
USA002-103_Pre_Healthy,CCL18,-2.817405
USA002-103_Pre_Healthy,IRF3,0.235029
USA002-103_Pre_Healthy,TNFRSF8,-4.289648
USA002-103_Pre_Healthy,KIR3DL2,-6.493025
USA002-103_Pre_Healthy,TNFSF13,-1.904286
USA002-103_Pre_Healthy,CLECL1,-3.79736
USA002-103_Pre_Healthy,TNFRSF10B,-0.61808
USA002-103_Pre_Healthy,MAGEC2,-5.020646
USA002-103_Pre_Healthy,CDKN2A,-2.956115
USA002-103_Pre_Healthy,ADM,0.09551
USA002-103_Pre_Healthy,PNOC,-6.379649
USA002-103_Pre_Healthy,CD247,-3.137874
USA002-103_Pre_Healthy,PTPRC,-1.539767
USA002-103_Pre_Healthy,OAS3,-1.883093
USA002-103_Pre_Healthy,LAG3,-3.394842
USA002-103_Pre_Healthy,FOSL1,-4.056481
USA002-103_Pre_Healthy,EOMES,-4.315786
USA002-103_Pre_Healthy,IL10RA,-1.740411
USA002-103_Pre_Healthy,WDR76,-2.867959
USA002-103_Pre_Healthy,GPC4,-2.659633
USA002-103_Pre_Healthy,GTSF1,2.274242
USA002-103_Pre_Healthy,SLAMF7,-5.003175
USA002-103_Pre_Healthy,RSAD2,-4.123831
USA002-103_Pre_Healthy,TLR5,-2.863307
USA002-103_Pre_Healthy,VEGFA,-0.740902
USA002-103_Pre_Healthy,ULBP3,2.838071
USA002-103_Pre_Healthy,COL5A1,0.234523
USA002-103_Pre_Healthy,CD3D,-2.598957
USA002-103_Pre_Healthy,FBP1,-2.654661
USA002-103_Pre_Healthy,ERO1A,-0.198314
USA002-103_Pre_Healthy,CCL21,1.492698
USA002-103_Pre_Healthy,E2F3,-2.053008
USA002-103_Pre_Healthy,LDHA,3.40647
USA002-103_Pre_Healthy,MS4A1,-3.113457
USA002-103_Pre_Healthy,CD69,-2.049622
USA002-103_Pre_Healthy,SERPINB5,2.405311
USA002-103_Pre_Healthy,FAP,-2.193091
USA002-103_Pre_Healthy,ITGA2,-0.137661
USA002-103_Pre_Healthy,SIGLEC5,-4.232426
USA002-103_Pre_Healthy,SIRPB2,-2.341304
USA002-103_Pre_Healthy,EPM2AIP1,0.085855
USA002-103_Pre_Healthy,FGF18,-3.080224
USA002-103_Pre_Healthy,HRAS,1.633065
USA002-103_Pre_Healthy,CCND1,2.185248
USA002-103_Pre_Healthy,LAMB3,0.612492
USA002-103_Pre_Healthy,IL26,2.628971
USA002-103_Pre_Healthy,ID4,2.322942
USA002-103_Pre_Healthy,ITK,4.077499
USA002-103_Pre_Healthy,CCL4,-3.600976
USA002-103_Pre_Healthy,GZMH,-4.57474
USA002-103_Pre_Healthy,API5,1.754503
USA002-103_Pre_Healthy,PTGER4,-1.109676
USA002-103_Pre_Healthy,ITGB8,-0.315801
USA002-103_Pre_Healthy,TNKS,-0.48373
USA002-103_Pre_Healthy,CEACAM1,6.098272
USA002-103_Pre_Healthy,B2M,5.157526
USA002-103_Pre_Healthy,TP53,0.910529
USA002-103_Pre_Healthy,MAGEB2,-4.532621
USA002-103_Pre_Healthy,LYZ,1.137197
USA002-103_Pre_Healthy,NCAM1,-1.927844
USA002-103_Pre_Healthy,TCL1A,-5.264936
USA002-103_Pre_Healthy,HDC,-2.126514
USA002-103_Pre_Healthy,CD27,-4.557689
USA002-103_Pre_Healthy,SBNO2,1.220128
USA002-103_Pre_Healthy,PECAM1,0.685873
USA002-103_Pre_Healthy,SERPINH1,-0.616376
USA002-103_Pre_Healthy,SPP1,-5.16604
USA002-103_Pre_Healthy,EGFR,1.161985
USA002-103_Pre_Healthy,CASP8,-1.343756
USA002-103_Pre_Healthy,CCNA1,-6.20428
USA002-103_Pre_Healthy,TNFAIP3,-2.811833
USA002-103_Pre_Healthy,CDC25C,-4.157533
USA002-103_Pre_Healthy,CXCR6,-4.355973
USA002-103_Pre_Healthy,DLL1,-0.406448
USA002-103_Pre_Healthy,OAS1,-1.47357
USA002-103_Pre_Healthy,HLA-DQB1,0.614116
USA002-103_Pre_Healthy,ROBO4,-3.175958
USA002-103_Pre_Healthy,NFKB1,-0.267299
USA002-103_Pre_Healthy,IFI27,1.371062
USA002-103_Pre_Healthy,ULBP1,2.506177
USA002-103_Pre_Healthy,HLA-DMB,-2.582685
USA002-103_Pre_Healthy,CDKN1C,-0.710235
USA002-103_Pre_Healthy,CEP55,-2.380282
USA002-103_Pre_Healthy,ARG1,2.384767
USA002-103_Pre_Healthy,PLOD2,-3.146737
USA002-103_Pre_Healthy,LAIR1,-2.005296
USA002-103_Pre_Healthy,SHC2,-1.094804
USA002-103_Pre_Healthy,STAT3,1.478346
USA002-103_Pre_Healthy,CCL17,3.455839
USA002-103_Pre_Healthy,CD45RO,-2.130182
USA002-103_Pre_Healthy,CD2,-2.404271
USA002-103_Pre_Healthy,IL7R,-2.474296
USA002-103_Pre_Healthy,FLNB,1.601938
USA002-103_Pre_Healthy,PSMB5,1.194104
USA002-103_Pre_Healthy,SLC1A5,-0.04917
USA002-103_Pre_Healthy,RICTOR,0.43784
USA002-103_Pre_Healthy,ZAP70,-2.694787
USA002-103_Pre_Healthy,TNFAIP6,-0.891854
USA002-103_Pre_Healthy,BTLA,-3.910084
USA002-103_Pre_Healthy,RELA,0.238836
USA002-103_Pre_Healthy,STAT5B,6.142696
USA002-103_Pre_Healthy,MMP7,-1.639203
USA002-103_Pre_Healthy,TCF3,-0.697428
USA002-103_Pre_Healthy,IRF8,-1.478691
USA002-103_Pre_Healthy,NOS2,-4.238552
USA002-103_Pre_Healthy,A2M,0.82047
USA002-103_Pre_Healthy,CCL20,-3.775048
USA002-103_Pre_Healthy,MKI67,-1.514051
USA002-103_Pre_Healthy,IFNGR1,1.781785
USA002-103_Pre_Healthy,INHBA,-2.963154
USA002-103_Pre_Healthy,WNT5B,-3.345156
USA002-103_Pre_Healthy,CXCL5,-3.485136
USA002-103_Pre_Healthy,SOX10,-1.504651
USA002-103_Pre_Healthy,EGR1,0.231902
USA002-103_Pre_Healthy,STAT4,-3.100255
USA002-103_Pre_Healthy,IFIT3,-2.294418
USA002-103_Pre_Healthy,GMIP,-3.113088
USA002-103_Pre_Healthy,ARNT2,-3.927912
USA002-103_Pre_Healthy,UBE2C,-2.381277
USA002-103_Pre_Healthy,IKZF1,5.685303
USA002-103_Pre_Healthy,CHUK,0.249092
USA002-103_Pre_Healthy,T3JAM,3.655525
USA002-103_Pre_Healthy,GHR,-1.470141
USA002-103_Pre_Healthy,TPI1,2.516964
USA002-103_Pre_Healthy,HAVCR2,-3.441518
USA002-103_Pre_Healthy,GOT2,-1.47793
USA002-103_Pre_Healthy,PIK3CA,-0.41233
USA002-103_Pre_Healthy,TNFSF9,-3.853322
USA002-103_Pre_Healthy,IDO1,-5.159874
USA002-103_Pre_Healthy,APOE,3.195537
USA002-103_Pre_Healthy,AICDA,1.38857
USA002-103_Pre_Healthy,LILRB2,-1.343615
USA002-103_Pre_Healthy,PARP4,-0.27187
USA002-103_Pre_Healthy,PFKM,-1.443949
USA002-103_Pre_Healthy,THY1,-0.980346
USA002-103_Pre_Healthy,SAMD9,-1.266592
USA002-103_Pre_Healthy,TGFB1,1.038619
USA002-103_Pre_Healthy,FCGR3A,2.734595
USA002-103_Pre_Healthy,CD8A,-2.568869
USA002-103_Pre_Healthy,SELE,-2.553476
USA002-103_Pre_Healthy,CDKN2B,-0.958669
USA002-103_Pre_Healthy,CD5,-3.065445
USA002-103_Pre_Healthy,HLA-A,3.922437
USA002-103_Pre_Healthy,FZD8,-3.220395
USA002-103_Pre_Healthy,BCL2L1,0.093063
USA002-103_Pre_Healthy,TNFRSF9,-2.943224
USA002-103_Pre_Healthy,XCL1/2,-5.476092
USA002-103_Pre_Healthy,MAGEA4,-4.608894
USA002-103_Pre_Healthy,PMS2,-0.656955
USA002-103_Pre_Healthy,KLRD1,-4.523273
USA002-103_Pre_Healthy,NFATC2,-0.959692
USA002-103_Pre_Healthy,VEGFB,1.33764
USA002-103_Pre_Healthy,CDC20,-3.349175
USA002-103_Pre_Healthy,OTOA,-3.356025
USA002-103_Pre_Healthy,TPSAB1/B2,4.165743
USA002-103_Pre_Healthy,P4HA1,-0.327662
USA002-103_Pre_Healthy,P2RY13,-2.255336
USA002-103_Pre_Healthy,EXO1,-3.568382
USA002-103_Pre_Healthy,CD70,-2.818729
USA002-103_Pre_Healthy,DDB2,1.818892
USA002-103_Pre_Healthy,NDUFA4L2,0.973741
USA002-103_Pre_Healthy,IFITM1,0.518664
USA002-103_Pre_Healthy,IFNAR1,0.908352
USA002-103_Pre_Healthy,TREM1,-3.001155
USA002-103_Pre_Healthy,CXCL13,-4.757935
USA002-103_Pre_Healthy,IL22,1.895121
USA002-103_Pre_Healthy,TWIST2,-2.057597
USA002-103_Pre_Healthy,HLA-DRB1,2.181391
USA002-103_Pre_Healthy,FGFR1,-0.074876
USA002-103_Pre_Healthy,TBXAS1,-1.802434
USA002-103_Pre_Healthy,NCR1,-4.99564
USA002-103_Pre_Healthy,SOX11,-4.39747
USA002-103_Pre_Healthy,TLR2,-2.363983
USA002-103_Pre_Healthy,TWF1,1.262334
USA002-103_Pre_Healthy,CCL5,-2.356124
USA002-103_Pre_Healthy,ITGAL,-3.691117
USA002-103_Pre_Healthy,MYCT1,-1.911625
USA002-103_Pre_Healthy,CD96,-4.658244
USA002-103_Pre_Healthy,PROM1,-2.743111
USA002-103_Pre_Healthy,OASL,-3.120371
USA002-103_Pre_Healthy,IFNG,-4.257123
USA002-103_Pre_Healthy,BATF3,-2.82359
USA002-103_Pre_Healthy,EZH2,-0.210683
USA002-103_Pre_Healthy,IRF5,-1.659303
USA002-103_Pre_Healthy,PCK2,-2.049736
USA002-103_Pre_Healthy,EPCAM,-2.113496
USA002-103_Pre_Healthy,CD19,-4.054288
USA002-103_Pre_Healthy,GBP4,-1.550212
USA002-103_Pre_Healthy,MSH6,-1.072994
USA002-103_Pre_Healthy,TNFRSF11B,-2.820644
USA002-103_Pre_Healthy,NOTCH1,-0.2864
USA002-103_Pre_Healthy,CASP9,-2.023706
USA002-103_Pre_Healthy,RAD51C,-1.060033
USA002-103_Pre_Healthy,HLA-DMA,0.475425
USA002-103_Pre_Healthy,SFRP1,0.250215
USA002-103_Pre_Healthy,MAGEA1,-3.407045
USA002-103_Pre_Healthy,ENTPD1,-0.472979
USA002-103_Pre_Healthy,ROCK1,-0.315135
USA002-103_Pre_Healthy,FCGR2A,-2.157368
USA002-103_Pre_Healthy,NGFR,-1.505156
USA002-103_Pre_Healthy,ALDOC,-0.196449
USA002-103_Pre_Healthy,CCNE1,-2.573354
USA002-103_Pre_Healthy,ITGAX,-2.682335
USA002-103_Pre_Healthy,BLM,-2.986754
USA002-103_Pre_Healthy,MLANA,-1.009504
USA002-103_Pre_Healthy,JCHAIN,4.986729
USA002-103_Pre_Healthy,FCGR1A,-2.865501
USA002-103_Pre_Healthy,CD47,1.759127
USA002-103_Pre_Healthy,CSF2,-2.597613
USA002-103_Pre_Healthy,CDH5,-0.856938
USA002-103_Pre_Healthy,SLC7A5,-1.619353
USA002-103_Pre_Healthy,GIMAP4,-0.512143
USA002-103_Pre_Healthy,HIF1A,1.340406
USA002-103_Pre_Healthy,CDK2,0.242345
USA002-103_Pre_Healthy,PDCD1,-3.851035
USA002-103_Pre_Healthy,ATF3,-1.423593
USA002-103_Pre_Healthy,TIE1,-1.817455
USA002-103_Pre_Healthy,CD44,3.518064
USA002-103_Pre_Healthy,ALDOA,3.666894
USA002-103_Pre_Healthy,FAS,-2.372581
USA002-103_Pre_Healthy,MRE11,0.287587
USA002-103_Pre_Healthy,IL10,-3.894656
USA002-103_Pre_Healthy,BMP2,-0.073224
USA002-103_Pre_Healthy,BAX,-0.582014
USA002-103_Pre_Healthy,EIF5AL1,-5.037578
USA002-103_Pre_Healthy,KIT,1.086535
USA002-103_Pre_Healthy,CDK6,0.169657
USA002-103_Pre_Healthy,SPIB,-3.384387
USA002-103_Pre_Healthy,PFKFB3,-1.402193
USA002-103_Pre_Healthy,CXCL12,1.773962
USA002-103_Pre_Healthy,CSF3,-4.812042
USA002-103_Pre_Healthy,KIR2DL3,-4.866959
USA002-103_Pre_Healthy,CD40,-0.808304
USA002-103_Pre_Healthy,IRF1,-0.264174
USA002-103_Pre_Healthy,MGMT,-1.027821
USA002-103_Pre_Healthy,GLUD1,1.943532
USA002-103_Pre_Healthy,IFI35,-1.26971
USA002-103_Pre_Healthy,PF4,-3.537795
USA002-103_Pre_Healthy,GPSM3,-1.279677
USA002-103_Pre_Healthy,SLC2A1,-1.16759
USA002-103_Pre_Healthy,PLS3 (T-plastin),7.356916
USA002-103_Pre_Healthy,IL2,-4.667076
USA002-103_Pre_Healthy,CREBBP,6.918541
USA002-103_Pre_Healthy,SNAI1,-1.582014
USA002-103_Pre_Healthy,CTNNB1,3.025526
USA002-103_Pre_Healthy,NOTCH2,2.126766
USA002-103_Pre_Healthy,NFKB2,-0.501411
USA002-103_Pre_Healthy,IL33,-0.169856
USA002-103_Pre_Healthy,TREM2,-2.879604
USA002-103_Pre_Healthy,CCL26,2.259274
USA002-103_Pre_Healthy,LAMC2,-0.433092
USA002-103_Pre_Healthy,AQP9,0.194651
USA002-103_Pre_Healthy,NKp30(NCR3),2.112439
USA002-103_Pre_Healthy,PRKCA,-1.128246
USA002-103_Pre_Healthy,TSLP,-2.457214
USA002-103_Pre_Healthy,HLA-DOB,-2.984715
USA002-103_Pre_Healthy,ANGPTL4,-2.416527
USA002-103_Pre_Healthy,TNFRSF25,1.445176
USA002-103_Pre_Healthy,MS4A4A,-0.215094
USA002-103_Pre_Healthy,CLEC5A,-4.093412
USA002-103_Pre_Healthy,ITGAM,-2.11071
USA002-103_Pre_Healthy,MMP9,-1.903985
USA002-103_Pre_Healthy,CD7,-4.147545
USA002-103_Pre_Healthy,VHL,-2.729441
USA002-103_Pre_Healthy,OLFML2B,-0.990375
USA002-103_Pre_Healthy,IL6,-3.835863
USA002-103_Pre_Healthy,TNFRSF1A,1.094177
USA002-103_Pre_Healthy,DKK1,-3.097938
USA002-103_Pre_Healthy,FANCA,-2.684083
USA002-103_Pre_Healthy,TNF,-2.789325
USA002-103_Pre_Healthy,LTB,-2.448502
USA002-103_Pre_Healthy,PPARGC1B,-2.05947
USA002-103_Pre_Healthy,RPS6KB1,-0.02659
USA002-103_Pre_Healthy,CD38,-4.083566
USA002-103_Pre_Healthy,DTX3L,-0.048868
USA002-103_Pre_Healthy,TMEM173,-1.025241
USA002-103_Pre_Healthy,TYK2,5.1125
USA002-103_Pre_Healthy,NEIL1,-1.486486
USA002-103_Pre_Healthy,HELLS,-0.818474
USA002-103_Pre_Healthy,TGFBR1,0.333551
USA002-103_Pre_Healthy,MB21D1,-2.618982
USA002-103_Pre_Healthy,CCR2,-3.793204
USA002-103_Pre_Healthy,MSH2,-0.706346
USA002-103_Pre_Healthy,RAD51,-2.382073
USA002-103_Pre_Healthy,TNFRSF18,-1.339709
USA002-103_Pre_Healthy,FCGR3A/B,-1.978747
USA002-103_Pre_Healthy,STAT1,-0.523408
USA002-103_Pre_Healthy,CTSS,0.576336
USA002-103_Pre_Healthy,PDK1,0.210819
USA002-103_Pre_Healthy,ITGAV,1.666073
USA002-103_Pre_Healthy,ANGPT1,-2.901089
USA002-103_Pre_Healthy,BCL6B,-2.589973
USA002-103_Pre_Healthy,CDH2,-4.178749
USA002-103_Pre_Healthy,CSF3R,-3.124957
USA002-103_Pre_Healthy,RELB,-2.04958
USA002-103_Pre_Healthy,HLA-G,5.412413
USA002-103_Pre_Healthy,CXCL16,-0.573356
USA002-103_Pre_Healthy,IL6R,-0.753478
USA002-103_Pre_Healthy,PDGFA,-2.174283
USA002-103_Pre_Healthy,PIK3R1,1.475701
USA002-103_Pre_Healthy,HK1,0.674873
USA002-103_Pre_Healthy,AXL,-0.527537
USA002-103_Pre_Healthy,HK2,-0.912242
USA002-103_Pre_Healthy,PDGFRB,1.136001
USA002-103_Pre_Healthy,SMAD3,5.34778
USA002-103_Pre_Healthy,FADD,-0.894207
USA002-103_Pre_Healthy,CD74,4.532571
USA002-103_Pre_Healthy,RIPK2,-1.658237
USA002-103_Pre_Healthy,CD45RB,-2.767171
USA002-103_Pre_Healthy,BAD,-1.305246
USA002-103_Pre_Healthy,PKM,3.687056
USA002-103_Pre_Healthy,KLRB1,-5.370382
USA002-103_Pre_Healthy,ADORA2A,-3.549051
USA002-103_Pre_Healthy,IFIT1,-1.10745
USA002-103_Pre_Healthy,UBE2T,-3.124207
USA002-103_Pre_Healthy,RPL23,5.39774
USA002-103_Pre_Healthy,ARG2,-2.332668
USA002-103_Pre_Healthy,TGFBR2,1.789522
USA002-103_Pre_Healthy,CRABP2,1.525401
USA002-103_Pre_Healthy,BLK,-2.086251
USA002-103_Pre_Healthy,CCL14,1.70597
USA002-103_Pre_Healthy,CCNB1,-1.241222
USA002-103_Pre_Healthy,STAT2,1.02657
USA002-103_Pre_Healthy,IKBKB,-0.010806
USA002-103_Pre_Healthy,ZEB2,1.434201
USA002-103_Pre_Healthy,XIAP,6.240597
USA002-103_Pre_Healthy,LRRC32,-0.840032
USA002-103_Pre_Healthy,IL22RA1,-0.091595
USA002-103_Pre_Healthy,ELOB,-1.508816
USA002-103_Pre_Healthy,ITGA1,-0.225938
USA002-103_Pre_Healthy,IL24,-3.435509
USA002-103_Pre_Healthy,PVRIG,-3.398855
USA002-103_Pre_Healthy,RB1,-0.551876
USA002-103_Pre_Healthy,SRP54,0.044012
USA002-103_Pre_Healthy,ICAM3,-2.872633
USA002-103_Pre_Healthy,CCR5,-3.910444
USA002-103_Pre_Healthy,CTLA4,-2.922934
USA002-103_Pre_Healthy,GLS,-1.621837
USA002-103_Pre_Healthy,GSK3B,6.259822
USA002-103_Pre_Healthy,ITGAE,-0.837999
USA002-103_Pre_Healthy,MET,-0.927065
USA002-103_Pre_Healthy,WNT3A,-2.380215
USA002-103_Pre_Healthy,TYMP,-0.355355
USA002-103_Pre_Healthy,IFI16,1.900462
USA002-103_Pre_Healthy,PVR,-0.750661
USA002-103_Pre_Healthy,P4HA2,0.123975
USA002-103_Pre_Healthy,BRIP1,-2.249109
USA002-103_Pre_Healthy,IL10RB,6.103905
USA002-103_Pre_Healthy,ESR1,-2.203598
USA002-103_Pre_Healthy,DAB2,-0.070524
USA002-103_Pre_Healthy,DUSP1,2.702604
USA002-103_Pre_Healthy,CD8B,-3.062325
USA002-103_Pre_Healthy,ACVR1C,-3.634856
USA002-103_Pre_Healthy,IL15,-1.889536
USA002-103_Pre_Healthy,KIR3DL1,-3.261569
USA002-103_Pre_Healthy,CDH1,0.693436
USA002-103_Pre_Healthy,HES1,-0.41687
USA002-103_Pre_Healthy,IHH,-3.406557
USA002-103_Pre_Healthy,CCL19,-1.552334
USA002-103_Pre_Healthy,C2,-2.472269
USA002-103_Pre_Healthy,TLR7,-3.610146
USA002-103_Pre_Healthy,IL2RA,-4.505613
USA002-103_Pre_Healthy,PRKAA2,-2.34678
USA002-103_Pre_Healthy,COL11A2,-3.158126
USA002-103_Pre_Healthy,TNFRSF10D,-2.171869
USA002-103_Pre_Healthy,SIGLEC8,-4.374712
USA002-103_Pre_Healthy,PC,-1.632106
USA002-103_Pre_Healthy,IL17A,-5.006061
USA002-103_Pre_Healthy,GLI1,-2.603269
USA002-103_Pre_Healthy,GNG4,-3.45034
USA002-103_Pre_Healthy,LDHB,0.899445
USA002-103_Pre_Healthy,GATA3,8.441861
USA002-103_Pre_Healthy,DTX4,-3.949923
USA002-103_Pre_Healthy,CD3G,-2.087783
USA002-103_Pre_Healthy,S100A8,-1.08406
USA002-103_Pre_Healthy,ZC3H12A,-2.617852
USA002-103_Pre_Healthy,IER3,-1.242021
USA002-103_Pre_Healthy,CD4,-0.56876
USA002-103_Pre_Healthy,S100A12,-3.376831
USA002-103_Pre_Healthy,CD6,-2.292606
USA002-103_Pre_Healthy,CD163,0.116142
USA002-103_Pre_Healthy,DUSP2,-2.350478
USA002-103_Pre_Healthy,HERC6,-1.883942
USA002-103_Pre_Healthy,MRC1,-0.678818
USA002-103_Pre_Healthy,DLL4,-3.18133
USA002-103_Pre_Healthy,SAMSN1,-2.172677
USA002-103_Pre_Healthy,CD28,-3.667531
USA002-103_Pre_Healthy,TAP2,-0.590423
USA002-103_Pre_Healthy,ICOS,-3.720298
USA002-103_Pre_Healthy,TNFSF12,-0.047021
USA002-103_Pre_Healthy,IFITM2,1.707122
USA002-103_Pre_Healthy,DNMT1,-0.84656
USA002-103_Pre_Healthy,TNFSF8,-2.912834
USA002-103_Pre_Healthy,TGFB2,-1.802281
USA002-103_Pre_Healthy,TMEM140,-1.989938
USA002-103_Pre_Healthy,COL11A1,-2.088543
USA002-103_Pre_Healthy,GIMAP6,-1.384022
USA002-103_Pre_Healthy,IRF4,-3.044116
USA002-103_Pre_Healthy,BNIP3,-0.933192
USA002-103_Pre_Healthy,FPR3,-2.024393
USA002-103_Pre_Healthy,HLA-C,3.043936
USA002-103_Pre_Healthy,VEGFC,-1.901302
USA002-103_Pre_Healthy,SIGLEC1,-1.190073
USA002-103_Pre_Healthy,BID,-2.333072
USA002-103_Pre_Healthy,MAPK10,-2.974778
USA002-103_Pre_Healthy,FCN1,-2.505236
USA002-103_Pre_Healthy,H2AFX,-2.203793
USA002-103_Pre_Healthy,CBLC,-1.362881
USA002-103_Pre_Healthy,CASP3,-0.314474
USA002-103_Pre_Healthy,CD226,3.24534
USA002-103_Pre_Healthy,PIAS4,-1.105339
USA002-103_Pre_Healthy,HLA-DRA,3.099604
USA002-103_Pre_Healthy,ULBP2,-4.158806
USA002-103_Pre_Healthy,CASP1,0.225998
USA002-103_Pre_Healthy,MS4A2,-1.184427
USA002-103_Pre_Healthy,HSD11B1,-0.358686
USA002-103_Pre_Healthy,GAS1,0.562976
USA002-103_Pre_Healthy,FUT4,-2.085818
USA002-103_Pre_Healthy,CSF1,-0.659817
USA002-103_Pre_Healthy,FAM30A,-3.865275
USA002-103_Pre_Healthy,ITPK1,-0.184403
USA002-103_Pre_Healthy,BCAT1,-2.457176
USA002-103_Pre_Healthy,CD80,-4.1928
USA002-103_Pre_Healthy,C1QB,0.302492
USA002-103_Pre_Healthy,RELN,-2.546799
USA002-103_Pre_Healthy,ICAM5,-4.620792
USA002-103_Pre_Healthy,MAML2,0.011587
